index_id,customer_id,fullname,Age,Gender,Favoured_Payment_method,Favourdured_Product_Categort
,KH48849,Mary Lozano,18,Male,Credit Card,Home
,KH34109,Ashley Gonzalez,25,Female,Credit Card,Books
,KH22224,Juan Hernandez,30,Male,Credit Card,Electronics
,KH14748,Jason Ali,63,Male,PayPal,Books
,KH18800,Tina Terry,56,Male,PayPal,Electronics
,KH38605,Thomas Herrera,70,Female,Credit Card,Home
,KH43673,Corey Dyer,24,Female,Credit Card,Home
,KH20228,Judy Smith,31,Male,Credit Card,Clothing
,KH16358,Brittany Warren,40,Male,PayPal,Electronics
,KH23933,Anna Brown,18,Male,Cash,Books
,KH40275,Tonya Taylor,64,Male,Credit Card,Books
,KH19688,Donna Figueroa,53,Female,Credit Card,Books
,KH47561,Misty Bullock,35,Female,PayPal,Books
,KH15149,Mary Rivera,41,Female,Credit Card,Home
,KH25357,Scott Mcdonald,69,Male,Credit Card,Books
,KH46895,Adam Burnett,35,Male,PayPal,Electronics
,KH22732,Katrina Moses,62,Male,PayPal,Electronics
,KH27713,Angel Kidd,64,Female,PayPal,Clothing
,KH29171,Austin Yang,48,Male,Cash,Electronics
,KH45706,Deanna Page,65,Female,Credit Card,Books
,KH11871,Austin Robles,60,Female,PayPal,Clothing
,KH40029,John Delgado,53,Female,Credit Card,Books
,KH4636,Jaime Rodgers,62,Male,Credit Card,Home
,KH34796,Amanda Evans,21,Male,Credit Card,Clothing
,KH7484,Jeffrey Hamilton,64,Female,Credit Card,Clothing
,KH371,Robert Kelley,41,Male,PayPal,Clothing
,KH17559,Marco Cardenas,65,Female,PayPal,Home
,KH34363,David Beltran,32,Male,Credit Card,Home
,KH26395,Troy Mendoza,43,Male,Crypto,Books
,KH12526,Nancy Ramsey,54,Male,PayPal,Books
,KH17777,Dylan Heath,40,Male,PayPal,Home
,KH42263,Jared Smith,39,Male,Cash,Books
,KH36886,Christopher Aguilar,31,Male,Credit Card,Clothing
,KH41643,Richard Martinez DDS,53,Female,Credit Card,Clothing
,KH43906,Brandon Watts,40,Male,PayPal,Clothing
,KH28514,Erika Ward,41,Male,PayPal,Home
,KH7408,Veronica Vaughn,33,Male,Credit Card,Clothing
,KH33188,Michael Washington,45,Male,Credit Card,Clothing
,KH27527,Gregory Schmitt,47,Female,Credit Card,Electronics
,KH12121,Katie Parker,69,Female,Credit Card,Clothing
,KH30751,Bradley Foster,61,Female,Credit Card,Home
,KH39717,Charles Green,37,Male,Crypto,Home
,KH4506,Wendy Roy,27,Male,Credit Card,Clothing
,KH40919,Evan Martinez,49,Male,PayPal,Clothing
,KH9479,Connie Martinez,39,Female,Credit Card,Books
,KH37741,Tracy Rodriguez,20,Male,PayPal,Clothing
,KH49267,Krista Benton,38,Female,Credit Card,Books
,KH18633,Jaclyn Flores,64,Male,Credit Card,Clothing
,KH30844,Jamie Nunez,46,Male,Credit Card,Electronics
,KH4395,Sandra Fitzgerald,56,Male,Credit Card,Clothing
,KH2299,Nancy Reyes,21,Male,Cash,Clothing
,KH844,Joshua Terrell,31,Female,Credit Card,Clothing
,KH17038,James Haynes,33,Female,Cash,Clothing
,KH14077,Traci Farrell,22,Male,Credit Card,Clothing
,KH37015,Tiffany Reynolds,69,Male,Credit Card,Books
,KH18816,Reginald Phillips,54,Female,Credit Card,Books
,KH43112,Ryan Jordan,52,Female,Credit Card,Books
,KH46336,Rhonda Rubio,62,Male,Crypto,Books
,KH10440,Debra Buck,45,Female,Cash,Books
,KH11705,Jeffery Potter,52,Female,Credit Card,Clothing
,KH38320,Daniel Fisher,37,Male,Crypto,Clothing
,KH26840,Carl Robbins,43,Female,PayPal,Books
,KH28263,Stephen Myers,21,Female,Credit Card,Home
,KH9100,Manuel Long,26,Female,Credit Card,Electronics
,KH6693,Evelyn Sullivan,34,Male,Cash,Books
,KH30842,Patricia Floyd,41,Female,Credit Card,Home
,KH2218,Virginia Lewis,45,Male,Credit Card,Clothing
,KH41189,Marcia Oliver,20,Female,Cash,Home
,KH33003,Alice Thomas,64,Female,Credit Card,Clothing
,KH15483,Christopher Wilkerson,56,Female,PayPal,Clothing
,KH29740,Toni Davis,54,Female,Crypto,Clothing
,KH32803,Ryan Shepard,26,Male,Credit Card,Books
,KH44848,Stephen Hansen,40,Female,PayPal,Clothing
,KH24887,Austin Kelly,34,Male,PayPal,Books
,KH301,Christopher Boyer,57,Female,Credit Card,Books
,KH47635,Melissa Reynolds,29,Male,PayPal,Books
,KH38116,Donald Lee,35,Female,PayPal,Clothing
,KH42259,Jamie Malone,19,Male,Credit Card,Home
,KH43664,Daniel Joseph,21,Female,PayPal,Home
,KH43694,Casey Lawrence,59,Male,PayPal,Clothing
,KH33249,Dennis Shaw,49,Female,Credit Card,Clothing
,KH46947,Daniel Hickman,50,Male,Credit Card,Home
,KH27268,Crystal Jensen,60,Female,Credit Card,Clothing
,KH25810,Stephen Lane,65,Female,PayPal,Books
,KH9798,Katherine Keith,55,Female,Credit Card,Home
,KH14227,Harold Williams,35,Female,Credit Card,Clothing
,KH30595,Jessica Delacruz,46,Male,Cash,Clothing
,KH4584,Adam Anderson,66,Male,Credit Card,Home
,KH32536,Matthew Espinoza,69,Female,PayPal,Clothing
,KH37301,William Davis,39,Male,Cash,Home
,KH4657,Clayton Carey,39,Female,PayPal,Clothing
,KH27457,Kathryn Mejia,26,Female,PayPal,Books
,KH11504,Hailey Chavez,69,Female,Credit Card,Electronics
,KH49935,Natalie Hernandez DVM,38,Female,Credit Card,Electronics
,KH8867,Alicia Meyer,57,Male,Credit Card,Books
,KH46266,Derek Harris,49,Male,Cash,Books
,KH44719,Larry Mclean,67,Female,Credit Card,Clothing
,KH36346,Travis Gordon,57,Female,Credit Card,Books
,KH11599,Katherine Johnson,55,Male,Cash,Electronics
,KH18301,Molly Bernard,68,Female,Credit Card,Books
,KH11238,Amanda Crawford PhD,35,Male,Credit Card,Books
,KH34908,Donald Murray,49,Female,Credit Card,Clothing
,KH796,Dustin Parks,33,Female,Cash,Clothing
,KH12576,Jennifer Burton,65,Male,Credit Card,Clothing
,KH41753,Robin Gilbert,67,Female,Credit Card,Electronics
,KH33571,Jesse Payne,46,Male,Credit Card,Books
,KH10320,Bradley Pena,55,Male,PayPal,Books
,KH39243,Melissa Watson,66,Male,Credit Card,Electronics
,KH8261,Tanner James,19,Female,PayPal,Books
,KH2286,Brian Mcdonald,29,Male,PayPal,Books
,KH11233,Paul Kelly,26,Female,Credit Card,Electronics
,KH20732,Tim Grant,70,Male,Credit Card,Electronics
,KH34925,Annette Hayes,61,Female,Cash,Books
,KH46715,Sydney Kramer,18,Male,Credit Card,Home
,KH42252,John Morris,37,Male,Credit Card,Books
,KH48186,Patrick Moore,23,Female,PayPal,Home
,KH14622,Rachel Ford,50,Female,Credit Card,Books
,KH24284,Trevor Crawford,43,Female,Credit Card,Clothing
,KH30867,Marcus Jones,34,Female,PayPal,Clothing
,KH7545,Deborah Fisher,64,Male,Credit Card,Home
,KH12621,Christopher Grimes,54,Male,PayPal,Electronics
,KH5883,Michael White,31,Male,Credit Card,Books
,KH22164,Stephen Mcdowell,64,Female,Credit Card,Clothing
,KH17815,Matthew Hale,54,Male,PayPal,Books
,KH16914,Courtney Hall,39,Male,PayPal,Books
,KH5550,Lacey Walker,20,Male,PayPal,Clothing
,KH31004,Matthew Knight,27,Male,Cash,Clothing
,KH569,Michael Hanson,33,Female,Credit Card,Home
,KH34848,Patrick Mendez,40,Female,Credit Card,Clothing
,KH29120,Jose Collins,22,Male,PayPal,Clothing
,KH32161,Michael Miller,55,Female,Cash,Clothing
,KH13022,Shannon White,47,Female,Credit Card,Clothing
,KH9403,Matthew Erickson,22,Female,Credit Card,Books
,KH25977,Lauren Miller,62,Female,PayPal,Books
,KH12269,Kenneth Diaz,62,Male,Credit Card,Clothing
,KH13382,Elizabeth Fernandez,60,Male,Cash,Home
,KH13788,Margaret Williams,24,Male,Credit Card,Books
,KH34504,Darrell Murphy,62,Female,Credit Card,Books
,KH3417,Ian Chandler,45,Male,Credit Card,Clothing
,KH40472,Joshua Ritter,25,Female,Credit Card,Electronics
,KH8664,Philip Nelson,52,Male,Credit Card,Clothing
,KH37798,Anthony Barrera,36,Female,PayPal,Books
,KH24510,Spencer Hamilton,31,Female,Credit Card,Electronics
,KH568,Erik Vaughn DVM,36,Male,PayPal,Books
,KH48881,Julie Johnston,55,Male,Credit Card,Books
,KH1139,Luis Fischer,28,Male,PayPal,Home
,KH15271,Ariel Hall,57,Female,Credit Card,Clothing
,KH47698,Jacob Rice,37,Female,PayPal,Books
,KH2059,Sharon Ferguson,67,Female,PayPal,Electronics
,KH28728,Abigail Mahoney,43,Male,Credit Card,Home
,KH23202,Jonathon Sanchez,69,Female,Crypto,Clothing
,KH16069,Joseph Gomez,52,Male,Credit Card,Home
,KH8127,Michael Murray,23,Female,Credit Card,Books
,KH41426,Christine Jones,70,Male,PayPal,Clothing
,KH2939,Dorothy Young,56,Female,PayPal,Clothing
,KH23325,Allison Sparks,21,Female,Credit Card,Books
,KH30135,Kristin Stewart,44,Male,Credit Card,Electronics
,KH42602,Madeline Young,58,Female,Credit Card,Clothing
,KH7631,Frederick Davis,39,Male,Credit Card,Books
,KH39556,Courtney Johnson,54,Female,Credit Card,Clothing
,KH16354,Frank Walter,45,Female,PayPal,Books
,KH6282,Brandon Reed,28,Female,Credit Card,Home
,KH6509,Jacqueline Holt,68,Female,Cash,Home
,KH4496,Mr. Jacob Berg,36,Male,Credit Card,Books
,KH22163,Nathan Brown,34,Female,Cash,Books
,KH43295,Jennifer Sims,40,Female,Credit Card,Clothing
,KH13688,Leslie Herrera,64,Male,Credit Card,Electronics
,KH26741,Lauren Nash,23,Female,PayPal,Books
,KH6039,Michael Nelson,38,Male,Credit Card,Clothing
,KH925,Stacey Holt,38,Female,Cash,Clothing
,KH16815,Logan Morales,54,Female,Credit Card,Books
,KH34502,James Costa,57,Female,Credit Card,Electronics
,KH1566,Angela Olsen,26,Female,PayPal,Electronics
,KH14888,Mrs. Jeanette Young,46,Male,Cash,Home
,KH38047,Joseph Reyes,53,Female,Credit Card,Clothing
,KH48832,Jose Dunn,67,Male,Credit Card,Books
,KH46657,Robert Barnes,19,Female,Credit Card,Home
,KH3110,Tara Watkins,68,Female,Credit Card,Electronics
,KH24091,Joseph Lane,25,Female,Credit Card,Books
,KH25780,Michael Smith,53,Male,PayPal,Books
,KH1262,Tyler Edwards,30,Male,PayPal,Books
,KH42881,Tony Powell,67,Female,PayPal,Clothing
,KH6373,Lisa Huff,27,Male,Credit Card,Home
,KH21928,Melissa Keller,19,Male,PayPal,Electronics
,KH22092,Justin Tucker,68,Female,Credit Card,Electronics
,KH37617,Mary Gonzalez,31,Male,Credit Card,Clothing
,KH26655,Robert Wilson,47,Female,Credit Card,Books
,KH9833,Crystal Thomas,65,Female,Credit Card,Electronics
,KH28074,Colleen Gardner,55,Female,Cash,Clothing
,KH38480,Joseph Perkins,69,Female,PayPal,Books
,KH23546,Jack Wilson,59,Female,Credit Card,Books
,KH23453,David Winters,26,Male,Cash,Books
,KH11526,Stanley Wilson,48,Female,Cash,Electronics
,KH4608,Amy Nunez,55,Male,Cash,Clothing
,KH16057,Rachel Long,24,Male,PayPal,Clothing
,KH35768,Donna Thomas,20,Female,Credit Card,Electronics
,KH34965,David Myers,19,Male,PayPal,Electronics
,KH7107,Alexandra Green,21,Female,Credit Card,Clothing
,KH41594,Joshua Ward,34,Female,Credit Card,Books
,KH1416,Elizabeth Mathis,53,Male,Credit Card,Clothing
,KH40810,Cynthia Watkins,43,Female,Credit Card,Books
,KH24254,Luke Castillo,45,Male,Credit Card,Clothing
,KH21046,Ms. Tammy Jefferson DDS,32,Female,PayPal,Books
,KH36510,Timothy Stephens Jr.,28,Male,Cash,Clothing
,KH15212,Candice Boyd,33,Male,PayPal,Books
,KH44787,Timothy Henry,44,Female,PayPal,Books
,KH37575,Sheri Nicholson,50,Female,Credit Card,Home
,KH10462,Tonya Ward,68,Male,PayPal,Clothing
,KH42570,Jose Gutierrez,23,Male,Credit Card,Home
,KH49595,Eileen Campbell,43,Female,Credit Card,Clothing
,KH29732,Brittany Zamora,69,Male,Credit Card,Home
,KH10905,Anna Shelton,45,Female,PayPal,Books
,KH46560,Nicholas Lee,62,Female,Cash,Books
,KH14365,Kristen Thompson,31,Female,Credit Card,Clothing
,KH35365,Alexandra Olsen,23,Female,Credit Card,Books
,KH36727,Jeremy Payne MD,52,Male,Credit Card,Electronics
,KH18760,Christine Long,21,Male,PayPal,Home
,KH7407,Curtis Miller,25,Male,Credit Card,Clothing
,KH46776,Christian Hernandez,22,Male,Credit Card,Books
,KH2005,Ashley Smith,22,Male,PayPal,Books
,KH5383,Tiffany Daniel,59,Male,PayPal,Books
,KH20326,Benjamin Bennett,46,Female,PayPal,Clothing
,KH33911,Jennifer Baker,56,Female,Credit Card,Clothing
,KH2437,Luke Thompson,55,Female,Credit Card,Books
,KH41561,Ryan Alvarado,24,Female,Cash,Home
,KH34233,Robert Hall,24,Male,PayPal,Home
,KH29693,Carl Wagner,33,Female,PayPal,Home
,KH18120,Jennifer Ray,19,Female,PayPal,Books
,KH20541,Mackenzie Jones,32,Male,PayPal,Clothing
,KH45055,Jason Sanchez,42,Female,Credit Card,Books
,KH6792,Linda Wallace MD,44,Male,Credit Card,Home
,KH17995,Tammy Rogers,68,Female,PayPal,Electronics
,KH30343,Gabriel Torres,48,Male,Cash,Electronics
,KH39571,Diana Combs,56,Male,Cash,Home
,KH40566,Ashley Rodriguez,44,Male,PayPal,Clothing
,KH28623,Dr. James Trevino,29,Female,Credit Card,Books
,KH1778,Keith Hamilton,62,Male,PayPal,Books
,KH35666,Nancy Boyd,58,Male,Cash,Electronics
,KH31362,Jeff Warren,63,Female,Crypto,Clothing
,KH14076,Antonio Smith,33,Female,PayPal,Books
,KH5388,Frederick Lawson,38,Male,Cash,Books
,KH45610,Lauren Watson,37,Male,PayPal,Clothing
,KH40226,Jeffrey Baker,38,Female,Credit Card,Clothing
,KH9634,Laura Berry,22,Male,Credit Card,Clothing
,KH32648,Michael Marks,34,Female,Credit Card,Home
,KH31512,Jason Ramos,23,Female,Credit Card,Clothing
,KH42779,Derek Cummings,59,Female,PayPal,Books
,KH31817,Theresa Robertson,40,Female,Credit Card,Home
,KH13735,Sandy Carlson,70,Female,PayPal,Electronics
,KH13416,Allison Baker,29,Female,Credit Card,Home
,KH39908,Cheryl Martinez,29,Female,PayPal,Books
,KH39747,Philip Smith,24,Male,PayPal,Home
,KH19850,Michael Stanley,70,Male,Cash,Clothing
,KH12285,Thomas Gaines,51,Male,PayPal,Clothing
,KH15923,Michael Jones,56,Female,PayPal,Clothing
,KH16833,Kristin Newman,39,Male,Credit Card,Books
,KH8938,Michael Guzman,48,Male,Credit Card,Home
,KH37879,Michael Cook,27,Female,Cash,Books
,KH46888,Mckenzie Crawford,28,Female,Crypto,Books
,KH7912,Michael Carr,25,Male,Credit Card,Books
,KH30382,Monica Erickson,19,Female,Credit Card,Electronics
,KH19991,Mrs. Alexandra Walker,50,Male,Credit Card,Books
,KH30733,Eric Hunt,42,Female,Credit Card,Clothing
,KH11728,Michael Scott,43,Female,Cash,Clothing
,KH49075,Michelle Hansen,32,Male,PayPal,Books
,KH40045,Jennifer Montes,24,Male,PayPal,Clothing
,KH45308,Anita Martin,57,Male,Credit Card,Electronics
,KH27993,Christopher Salazar,58,Female,Credit Card,Clothing
,KH22568,Paul Costa,40,Male,PayPal,Books
,KH45740,Meghan Johnson,58,Female,Credit Card,Home
,KH45602,Steve Galloway MD,44,Male,Credit Card,Electronics
,KH12416,George Nelson,56,Female,Credit Card,Books
,KH1209,Paul Wallace,55,Female,Credit Card,Home
,KH31233,Robin Lang,31,Male,PayPal,Clothing
,KH47289,William Waters,69,Female,Credit Card,Books
,KH10071,Kara Flores,56,Male,Credit Card,Clothing
,KH15691,Janet Sloan,18,Female,PayPal,Books
,KH2842,Kayla Black,28,Male,PayPal,Home
,KH40601,Jill Thompson,36,Male,Credit Card,Books
,KH6355,Victoria Henry,46,Female,Credit Card,Home
,KH13923,Charles Burns,68,Male,PayPal,Books
,KH6983,Alexandra Stark,29,Male,Credit Card,Books
,KH3936,Tina Taylor,29,Male,Credit Card,Books
,KH24706,Benjamin Clark,24,Male,PayPal,Clothing
,KH35095,Caleb Davis,49,Female,Credit Card,Electronics
,KH12761,Sylvia Anderson,56,Female,Credit Card,Clothing
,KH22020,Adam Bryant,55,Male,PayPal,Home
,KH5630,Greg Barry,55,Female,PayPal,Home
,KH14265,Christine Davis,22,Male,Credit Card,Home
,KH13549,Jason Andrews,40,Female,Credit Card,Books
,KH41309,Steven Sherman,23,Male,Credit Card,Home
,KH27589,Michael Gonzalez,22,Male,Cash,Books
,KH18938,Russell Gomez,39,Female,Credit Card,Books
,KH15274,Bradley Gonzalez,21,Male,Credit Card,Home
,KH28599,Christina Wilson,42,Female,Credit Card,Electronics
,KH38169,James Dalton,26,Male,Credit Card,Books
,KH17839,Gina Stevenson,63,Female,Credit Card,Books
,KH28251,David Mcgee,49,Male,Credit Card,Books
,KH22460,Jeffrey Webster,64,Female,Crypto,Home
,KH46717,Jennifer Barnett,23,Female,Credit Card,Electronics
,KH41103,Ann Dickerson,29,Male,Cash,Clothing
,KH32325,Shannon Jensen,56,Female,PayPal,Books
,KH10554,Angelica Hernandez,58,Female,Credit Card,Books
,KH46275,Adrienne Price,48,Female,Credit Card,Clothing
,KH17167,Bryan Benjamin,44,Female,PayPal,Clothing
,KH35071,Kristy Day,18,Female,Credit Card,Clothing
,KH22196,Justin Floyd,56,Female,Credit Card,Clothing
,KH44001,David Fletcher,66,Female,Credit Card,Books
,KH19775,James Martin,25,Male,Credit Card,Clothing
,KH18931,Daniel Ballard,53,Female,Credit Card,Books
,KH44168,Nicole Castillo,35,Male,PayPal,Home
,KH36217,Joy Conrad,43,Female,Credit Card,Electronics
,KH45649,Samantha Jackson,28,Female,Credit Card,Clothing
,KH36844,Charles Vance,41,Male,PayPal,Clothing
,KH42639,Nathan Mays,35,Female,Cash,Books
,KH22130,Barry Haney,37,Female,Cash,Clothing
,KH3231,Adam Davis,30,Male,Crypto,Home
,KH49044,Kristin Lynch,56,Female,Credit Card,Electronics
,KH42840,Kristen Howell,65,Male,Credit Card,Clothing
,KH45336,Heather Fuller,59,Female,PayPal,Books
,KH4521,Sydney Lewis,22,Female,Credit Card,Electronics
,KH35799,Joshua Weiss,54,Male,Credit Card,Home
,KH11285,Meghan Barnes,18,Female,Cash,Books
,KH33926,Ellen Melton,24,Female,Credit Card,Home
,KH18879,Kathryn Phillips,25,Male,Credit Card,Clothing
,KH48286,Paul Arias,20,Male,Credit Card,Books
,KH44453,Jeffrey Hughes,43,Female,PayPal,Books
,KH7509,Christopher Hayes,34,Female,Credit Card,Books
,KH14964,Adam Caldwell,48,Female,Credit Card,Clothing
,KH16073,Robert Miller,44,Male,Cash,Clothing
,KH13654,Kenneth Weber,51,Female,Cash,Books
,KH25796,Daniel Christian,46,Female,Credit Card,Electronics
,KH28085,Shannon Weber,55,Male,PayPal,Clothing
,KH21601,Lisa Crawford,62,Male,Credit Card,Books
,KH33536,Michael Saunders,60,Female,Credit Card,Books
,KH26521,Bobby Thomas,40,Female,Credit Card,Home
,KH21819,Nathaniel Smith,57,Female,Cash,Home
,KH10196,Jillian Ward,40,Female,Credit Card,Electronics
,KH31496,Cynthia Williams,43,Male,PayPal,Home
,KH30309,Alexandra Conner,18,Female,Credit Card,Clothing
,KH2897,Jared Green,36,Male,Credit Card,Electronics
,KH40960,Renee Wright,51,Female,Credit Card,Clothing
,KH30992,Laura Wallace,28,Female,Crypto,Books
,KH7847,Robert Golden,32,Male,PayPal,Books
,KH17582,Robert Butler,67,Female,PayPal,Books
,KH41987,Casey Jones,70,Female,Credit Card,Clothing
,KH23359,Rebecca Mendez,26,Female,Credit Card,Clothing
,KH36305,Aaron Fox,70,Male,PayPal,Electronics
,KH15919,Richard Coleman,60,Female,Credit Card,Electronics
,KH9316,Joshua Johnson,53,Male,Credit Card,Books
,KH21185,Mariah Anderson,22,Male,PayPal,Electronics
,KH286,Jared Robles DVM,19,Male,PayPal,Books
,KH46132,Marie Watkins,41,Male,PayPal,Electronics
,KH12721,Karla Greene,30,Male,Credit Card,Clothing
,KH9614,Michael Rose,38,Female,Cash,Clothing
,KH8176,David Thomas,25,Female,Credit Card,Clothing
,KH38088,Gregory Thompson,35,Female,Credit Card,Clothing
,KH41204,Dalton Rodriguez,31,Male,Cash,Electronics
,KH49016,Christopher Garcia,33,Male,Credit Card,Clothing
,KH23352,Kimberly Stevens,48,Male,Credit Card,Home
,KH32564,Dakota Perez,36,Male,Credit Card,Clothing
,KH35269,Kimberly Haynes,44,Female,Credit Card,Books
,KH23427,Karen Brown,20,Male,PayPal,Home
,KH25422,Kelly Hall,64,Female,Credit Card,Books
,KH44997,David Bell,61,Female,Credit Card,Books
,KH12280,Albert Saunders,64,Male,Cash,Books
,KH15076,Kevin Robinson,52,Male,Credit Card,Home
,KH44585,Carla Reynolds,66,Male,PayPal,Electronics
,KH43029,Ryan Cooke,30,Female,PayPal,Clothing
,KH3969,Lisa Pittman,50,Female,Credit Card,Books
,KH477,Tracy Burgess,38,Male,PayPal,Clothing
,KH33851,Alexandra Collins,44,Female,PayPal,Clothing
,KH13967,Catherine Nguyen,37,Female,Credit Card,Books
,KH211,Michael Kaufman,27,Female,Credit Card,Electronics
,KH25106,Bryan Irwin,26,Female,Credit Card,Clothing
,KH30451,David Richardson,40,Male,Cash,Clothing
,KH47976,James Bartlett,33,Male,Cash,Home
,KH8811,Gloria Valentine,36,Female,Cash,Books
,KH30125,Donald Brown,69,Female,Credit Card,Books
,KH2740,Mark Lawson,53,Male,PayPal,Books
,KH6327,Donald Johnson,35,Female,PayPal,Clothing
,KH12667,Russell Andersen,22,Female,Cash,Clothing
,KH21736,Brian Townsend,22,Female,Credit Card,Clothing
,KH15504,Kim Davis,59,Male,PayPal,Home
,KH10839,Jonathan Webster,19,Male,Credit Card,Home
,KH12446,Phillip Holt,38,Female,Credit Card,Clothing
,KH32557,Raven Wood,32,Female,Cash,Home
,KH18829,Elaine Moran,53,Male,PayPal,Home
,KH11338,Chad Fletcher,35,Male,PayPal,Books
,KH31847,Todd Smith,26,Female,Crypto,Electronics
,KH3551,Brandon Morales,56,Male,Credit Card,Books
,KH2849,Christopher Austin,67,Female,PayPal,Home
,KH14678,Ann Wilson,24,Female,Credit Card,Books
,KH9001,Cody Kennedy,46,Male,PayPal,Home
,KH11449,Alexis Morris,41,Female,Credit Card,Clothing
,KH33125,Christopher Smith,29,Female,Credit Card,Books
,KH914,Nichole Collins,55,Male,Credit Card,Books
,KH22156,Johnny Hatfield,33,Female,PayPal,Electronics
,KH45015,Julie Bennett,49,Female,Credit Card,Clothing
,KH6584,Tammy Curtis,65,Female,Credit Card,Books
,KH47174,Lori Bowman,28,Male,Credit Card,Electronics
,KH15958,Ms. Sandra Ramos,22,Female,Credit Card,Clothing
,KH20609,Nancy Brady,63,Female,Credit Card,Home
,KH9744,Robert Romero,68,Male,Credit Card,Books
,KH26717,Matthew Reyes,59,Male,Credit Card,Home
,KH3702,Angela Carpenter,39,Female,Credit Card,Books
,KH33883,Patricia Castillo,63,Male,Credit Card,Clothing
,KH34986,Jesse Johnson,65,Female,PayPal,Home
,KH40626,Barbara Gonzalez,67,Female,Credit Card,Clothing
,KH48124,Tiffany Whitney,36,Female,Credit Card,Electronics
,KH33332,Alison Clay,43,Female,Crypto,Books
,KH23397,Frances Jones DVM,18,Female,Credit Card,Clothing
,KH24006,Erin Taylor,57,Female,PayPal,Clothing
,KH17989,Robert Evans,67,Male,Credit Card,Books
,KH10022,Mrs. Jeanne Schmitt,63,Male,Credit Card,Electronics
,KH36860,Kathy Mcknight,55,Male,Credit Card,Home
,KH6418,Cindy Strong,56,Male,Credit Card,Clothing
,KH10935,Sharon Winters,49,Male,PayPal,Books
,KH30838,Cassandra Ingram,37,Female,Cash,Books
,KH23113,Jennifer Lin,37,Female,Credit Card,Clothing
,KH8931,Joshua Lindsey,49,Female,Credit Card,Clothing
,KH11211,Jeremy Robinson,50,Female,PayPal,Books
,KH15040,Mrs. Melissa Smith,38,Male,PayPal,Home
,KH39907,April Mitchell,40,Male,Credit Card,Books
,KH314,Lindsey Craig,36,Male,Credit Card,Books
,KH42598,Brandi Case,70,Female,Credit Card,Books
,KH4044,Peter Soto,25,Female,PayPal,Books
,KH41536,Jaclyn Ballard,42,Female,PayPal,Books
,KH11903,Valerie Morrison,66,Female,Credit Card,Books
,KH23690,Mr. Joshua Price,19,Female,Credit Card,Books
