Customer ID,TotalSpent,Frequency,Name,LastPurchaseDate,TotalSpentFormatted,Recency,Cluster,Customer_Labels
1726,3336,4,Catherine Davis,2022-03-13,"$3,336.00",550,1,Lapsed Customers
9245,6709,7,Matthew Johnson,2023-06-24,"$6,709.00",83,0,VIP Customers
43282,2634,3,Brian Tran,2023-06-26,"$2,634.00",80,2,Regular Customers
24067,2670,6,Donald Barnett,2023-08-21,"$2,670.00",25,2,Regular Customers
31978,4361,6,Scott Jimenez,2023-05-23,"$4,361.00",115,2,Regular Customers
43951,2623,6,Dr. Laurie Green,2022-08-11,"$2,623.00",399,2,Regular Customers
42509,5277,8,Helen Miller,2023-05-19,"$5,277.00",119,0,VIP Customers
41047,6934,7,Candace Nguyen,2023-08-02,"$6,934.00",43,0,VIP Customers
48017,2885,5,Nicole Pennington,2023-09-12,"$2,885.00",3,2,Regular Customers
27917,4995,9,Dean Salinas,2023-04-07,"$4,995.00",161,0,VIP Customers
31578,5919,8,Tyler Fernandez,2022-11-25,"$5,919.00",294,0,VIP Customers
38510,2521,4,Christopher Ellis,2022-05-24,"$2,521.00",479,1,Lapsed Customers
6563,4663,3,Laura Jackson,2023-01-13,"$4,663.00",244,2,Regular Customers
16793,1655,3,Lisa Reed,2023-07-13,"$1,655.00",63,2,Regular Customers
4390,4250,3,Christopher Pacheco,2022-04-03,"$4,250.00",530,1,Lapsed Customers
27744,2091,4,Sarah Dominguez,2023-05-26,"$2,091.00",112,2,Regular Customers
44716,3227,6,Harold Mcknight,2023-08-16,"$3,227.00",29,2,Regular Customers
29423,4749,6,Eileen Robinson,2023-05-22,"$4,749.00",115,0,VIP Customers
21669,4440,4,Leslie Good,2021-07-28,"$4,440.00",779,1,Lapsed Customers
7802,3463,6,Marie Young,2023-07-14,"$3,463.00",62,2,Regular Customers
39842,4261,6,Dale Anderson,2023-07-09,"$4,261.00",68,2,Regular Customers
48886,4609,8,Lindsey Ewing,2023-02-01,"$4,609.00",226,0,VIP Customers
22529,2128,6,Sharon Weaver,2023-02-14,"$2,128.00",213,2,Regular Customers
34598,4283,5,Sara Richmond,2023-02-06,"$4,283.00",220,2,Regular Customers
27667,3375,3,Angela Wilkerson,2022-11-11,"$3,375.00",308,2,Regular Customers
46735,4814,5,Justin Adams,2023-08-17,"$4,814.00",28,2,Regular Customers
16672,1014,3,Christopher Edwards,2023-08-01,"$1,014.00",45,2,Regular Customers
44902,6882,6,Cheryl Ray,2023-05-14,"$6,882.00",124,0,VIP Customers
22287,3658,4,Lucas Turner,2021-12-28,"$3,658.00",626,1,Lapsed Customers
13738,4469,3,Brent Houston,2021-03-21,"$4,469.00",908,1,Lapsed Customers
17278,7106,7,Travis Jackson,2023-01-09,"$7,106.00",249,0,VIP Customers
24591,7030,5,Kimberly Keller,2022-10-03,"$7,030.00",347,0,VIP Customers
41461,3194,6,Brittney Wood,2023-09-01,"$3,194.00",14,2,Regular Customers
8539,6227,6,Jennifer Cline,2023-05-08,"$6,227.00",130,0,VIP Customers
33281,9556,12,Lydia Williams,2023-08-21,"$9,556.00",25,0,VIP Customers
28582,10392,13,Lawrence Ferguson,2023-07-05,"$10,392.00",71,0,VIP Customers
31050,4042,5,David Cole,2023-06-02,"$4,042.00",104,2,Regular Customers
4285,5357,6,April Singh,2022-10-27,"$5,357.00",323,0,VIP Customers
8764,2249,6,Cristian Webb,2023-05-04,"$2,249.00",134,2,Regular Customers
9912,2740,4,Sharon Weiss,2023-07-03,"$2,740.00",73,2,Regular Customers
4534,1210,2,Douglas Parker,2021-07-16,"$1,210.00",791,1,Lapsed Customers
38855,4674,8,Amy Sullivan,2023-07-26,"$4,674.00",50,0,VIP Customers
17427,7137,5,Amanda Gardner,2023-09-14,"$7,137.00",0,0,VIP Customers
32766,5338,10,Whitney Chandler,2023-04-27,"$5,338.00",141,0,VIP Customers
2169,1554,2,Jay Sutton,2022-11-27,"$1,554.00",292,2,Regular Customers
3999,1245,2,Evan Nelson MD,2020-12-12,"$1,245.00",1007,1,Lapsed Customers
41697,4208,6,Timothy Robertson,2023-06-04,"$4,208.00",102,2,Regular Customers
11459,6117,7,Johnathan Joseph,2023-09-14,"$6,117.00",1,0,VIP Customers
47141,7967,7,Mary Morris,2023-05-26,"$7,967.00",112,0,VIP Customers
17293,11461,8,Rachel Myers,2022-05-02,"$11,461.00",501,0,VIP Customers
39569,3308,6,Tony Garcia,2022-02-19,"$3,308.00",572,1,Lapsed Customers
20762,6462,13,Susan Burton,2023-09-12,"$6,462.00",3,0,VIP Customers
26753,5154,4,Matthew Castillo,2022-04-23,"$5,154.00",510,1,Lapsed Customers
7676,1665,3,Ann Rose,2022-02-16,"$1,665.00",576,1,Lapsed Customers
4333,6541,6,Cody Walker,2022-06-24,"$6,541.00",448,0,VIP Customers
1508,3178,5,Ronald Hughes,2023-05-17,"$3,178.00",120,2,Regular Customers
10457,1781,2,Andrea Brown,2023-02-02,"$1,781.00",225,2,Regular Customers
12938,3636,6,Alicia Mcdaniel,2023-09-09,"$3,636.00",5,2,Regular Customers
15199,2116,4,Gregory Watson,2022-06-07,"$2,116.00",464,1,Lapsed Customers
3287,3683,5,Brian Mccoy,2022-12-01,"$3,683.00",287,2,Regular Customers
31846,2567,6,Brett Spence,2022-12-29,"$2,567.00",259,2,Regular Customers
34634,982,2,Alexis Graham,2022-07-30,$982.00,411,1,Lapsed Customers
5358,5088,6,Gregory Johnston,2023-05-15,"$5,088.00",122,0,VIP Customers
9642,5751,9,Heidi Davies,2023-08-27,"$5,751.00",18,0,VIP Customers
20865,8296,11,Jacob Harrington,2023-08-11,"$8,296.00",34,0,VIP Customers
29526,4357,6,Mark Wood,2023-04-21,"$4,357.00",147,2,Regular Customers
47992,6075,8,Cindy Leonard,2023-07-09,"$6,075.00",68,0,VIP Customers
24789,5040,9,Gregory Jimenez,2022-07-18,"$5,040.00",423,0,VIP Customers
3113,6365,6,Dalton Norton,2022-05-05,"$6,365.00",498,0,VIP Customers
43269,7225,7,Alyssa Wilson,2023-01-01,"$7,225.00",257,0,VIP Customers
2573,7576,6,Deborah Good,2023-08-24,"$7,576.00",22,0,VIP Customers
16460,3159,7,Kevin Hernandez,2022-06-23,"$3,159.00",448,2,Regular Customers
16224,5949,7,Carla Pierce,2023-07-04,"$5,949.00",72,0,VIP Customers
3255,6200,6,Michael Castro,2023-09-13,"$6,200.00",2,0,VIP Customers
20215,3965,6,Vanessa Davis,2023-02-18,"$3,965.00",208,2,Regular Customers
1521,2683,4,Michael Taylor,2023-01-22,"$2,683.00",236,2,Regular Customers
4768,2708,4,Arthur Francis,2021-09-23,"$2,708.00",721,1,Lapsed Customers
1998,1621,4,David Carpenter,2023-02-19,"$1,621.00",208,2,Regular Customers
2049,1981,2,Christina Chen,2021-08-27,"$1,981.00",749,1,Lapsed Customers
31029,2061,7,Amber Reed,2023-07-21,"$2,061.00",55,2,Regular Customers
46686,6057,8,Kenneth Mckinney,2023-08-08,"$6,057.00",37,0,VIP Customers
42710,6792,7,Linda Nelson,2023-07-11,"$6,792.00",65,0,VIP Customers
46353,6029,8,Brian Palmer,2023-02-15,"$6,029.00",211,0,VIP Customers
37912,2928,6,Brandi Guzman,2023-06-28,"$2,928.00",79,2,Regular Customers
8688,6038,6,Randy Ortiz,2023-04-16,"$6,038.00",152,0,VIP Customers
6480,7557,10,Casey Crawford,2023-08-30,"$7,557.00",15,0,VIP Customers
1176,2566,4,Oscar Lynn,2022-11-08,"$2,566.00",311,2,Regular Customers
7337,3917,4,Rachel Hunter,2022-10-05,"$3,917.00",345,2,Regular Customers
11769,4074,4,Natalie Washington,2021-11-02,"$4,074.00",681,1,Lapsed Customers
29501,5365,6,Rhonda Walker,2023-03-02,"$5,365.00",197,0,VIP Customers
47096,6896,10,Jared Reed,2023-06-26,"$6,896.00",80,0,VIP Customers
45186,4232,6,Desiree Mcgee,2023-04-23,"$4,232.00",144,2,Regular Customers
49203,3903,4,Michael Sanchez,2023-07-18,"$3,903.00",59,2,Regular Customers
14436,10606,11,Morgan Conley,2023-09-01,"$10,606.00",14,0,VIP Customers
17863,1963,6,Audrey Johnson,2022-01-26,"$1,963.00",597,1,Lapsed Customers
49794,9352,11,Christian Randall,2023-05-17,"$9,352.00",120,0,VIP Customers
12292,3437,6,Kayla Carr,2023-03-27,"$3,437.00",171,2,Regular Customers
3790,1460,2,Alicia Hart,2021-05-12,"$1,460.00",855,1,Lapsed Customers
46103,975,3,Jeffrey Hernandez,2023-07-17,$975.00,60,2,Regular Customers
20899,4860,6,Shirley Drake,2022-09-04,"$4,860.00",376,0,VIP Customers
32914,4398,7,Henry Ward,2023-07-28,"$4,398.00",48,0,VIP Customers
15374,3399,3,Mary Williams,2023-07-04,"$3,399.00",72,2,Regular Customers
35215,6601,8,Joseph Gutierrez,2023-07-19,"$6,601.00",58,0,VIP Customers
27118,6562,6,Mikayla Atkins,2022-09-08,"$6,562.00",371,0,VIP Customers
11639,7054,7,Eric Calderon,2023-05-18,"$7,054.00",120,0,VIP Customers
11481,2305,6,Gary Carpenter,2023-04-07,"$2,305.00",160,2,Regular Customers
17269,7285,9,Mr. Derek Daniels,2023-07-01,"$7,285.00",76,0,VIP Customers
32391,5677,3,Andrew Reynolds,2021-02-04,"$5,677.00",952,1,Lapsed Customers
49767,1947,3,Lisa Young,2023-01-06,"$1,947.00",251,2,Regular Customers
25783,4299,4,Matthew Gibson,2022-05-09,"$4,299.00",494,1,Lapsed Customers
6242,3558,5,Kenneth Hardy,2022-12-17,"$3,558.00",271,2,Regular Customers
40015,3751,6,Ms. Maria Gould,2023-07-08,"$3,751.00",68,2,Regular Customers
39838,5319,6,Dr. Casey Gentry,2023-08-21,"$5,319.00",25,0,VIP Customers
22326,7337,7,Emily Morris,2023-05-21,"$7,337.00",117,0,VIP Customers
12402,3256,4,Daniel Kramer,2021-04-21,"$3,256.00",877,1,Lapsed Customers
40182,4102,5,Hannah Branch,2022-09-16,"$4,102.00",363,2,Regular Customers
21173,2377,6,Paige Howard,2023-04-11,"$2,377.00",156,2,Regular Customers
15538,4051,7,Shannon Burton,2023-03-20,"$4,051.00",178,0,VIP Customers
14667,4954,8,Samantha Lam,2023-08-05,"$4,954.00",41,0,VIP Customers
4560,3248,3,Frederick Johnson,2022-11-24,"$3,248.00",295,2,Regular Customers
9786,6171,11,Elizabeth Ramirez,2023-06-13,"$6,171.00",94,0,VIP Customers
7803,2499,4,Henry Gray,2023-03-04,"$2,499.00",194,2,Regular Customers
33593,2670,3,Isaiah Moreno,2023-01-07,"$2,670.00",251,2,Regular Customers
19167,5891,5,Carla Ramsey,2023-08-05,"$5,891.00",40,0,VIP Customers
8078,7761,11,Erin Franco,2023-06-26,"$7,761.00",80,0,VIP Customers
5931,3754,7,Morgan Valdez,2023-06-03,"$3,754.00",104,0,VIP Customers
30397,6075,10,Michelle Russo,2023-09-14,"$6,075.00",1,0,VIP Customers
23653,10168,11,Laura Shaffer,2023-04-06,"$10,168.00",161,0,VIP Customers
11580,4143,4,Rose Wright,2021-02-03,"$4,143.00",953,1,Lapsed Customers
48434,5942,7,Jill Lopez,2023-08-12,"$5,942.00",33,0,VIP Customers
12524,4348,5,Michelle Chapman,2023-05-17,"$4,348.00",120,2,Regular Customers
28909,2656,3,Regina Montoya,2023-07-16,"$2,656.00",61,2,Regular Customers
45960,7856,8,Douglas Peters,2022-10-24,"$7,856.00",325,0,VIP Customers
48796,1800,3,Molly Rodriguez,2023-05-07,"$1,800.00",131,2,Regular Customers
17631,3634,6,Christopher Torres,2023-06-15,"$3,634.00",91,2,Regular Customers
29100,3044,5,Spencer Sutton,2023-03-24,"$3,044.00",175,2,Regular Customers
3163,2912,4,Ryan Wells,2023-01-13,"$2,912.00",244,2,Regular Customers
1010,2924,8,Julie Jacobs,2023-06-23,"$2,924.00",84,0,VIP Customers
25836,3743,5,Juan Castaneda,2021-12-24,"$3,743.00",630,1,Lapsed Customers
2402,5100,3,Teresa Perry,2023-01-21,"$5,100.00",237,2,Regular Customers
10482,3583,5,Cindy Jackson,2023-09-13,"$3,583.00",1,2,Regular Customers
9123,2606,2,Mikayla Proctor,2022-08-19,"$2,606.00",392,1,Lapsed Customers
42858,3679,4,Dr. Laura Tucker,2023-04-07,"$3,679.00",160,2,Regular Customers
43605,3785,4,Anna Parker,2021-05-15,"$3,785.00",852,1,Lapsed Customers
10775,5402,8,Christopher Payne,2023-03-20,"$5,402.00",179,0,VIP Customers
9814,2290,2,Amber King,2020-12-23,"$2,290.00",996,1,Lapsed Customers
45442,2236,3,Kimberly Coleman,2023-08-14,"$2,236.00",31,2,Regular Customers
6653,3445,6,Nicole Flores,2023-06-22,"$3,445.00",85,2,Regular Customers
19180,3258,3,Lori Little,2023-08-09,"$3,258.00",37,2,Regular Customers
48741,2562,3,Marc Meyer,2021-08-26,"$2,562.00",750,1,Lapsed Customers
10333,1683,4,Amy Cox,2023-06-29,"$1,683.00",77,2,Regular Customers
1575,5822,6,Amy Green,2023-05-31,"$5,822.00",106,0,VIP Customers
17027,1381,4,Erika Jones,2023-03-23,"$1,381.00",175,2,Regular Customers
36890,5129,10,Walter Lewis,2023-03-15,"$5,129.00",183,0,VIP Customers
18627,5935,8,Rodney Erickson,2023-09-02,"$5,935.00",12,0,VIP Customers
40912,5842,7,Courtney Walters,2023-08-29,"$5,842.00",16,0,VIP Customers
33580,6982,7,Anthony Cooper,2022-05-23,"$6,982.00",479,0,VIP Customers
38338,8700,7,Jessica Wallace,2023-02-20,"$8,700.00",206,0,VIP Customers
34199,3680,5,Jennifer Mcbride,2022-09-16,"$3,680.00",364,2,Regular Customers
44326,2267,4,Erin English,2023-03-12,"$2,267.00",187,2,Regular Customers
39552,2726,5,Rebecca Roberts,2023-01-30,"$2,726.00",228,2,Regular Customers
24844,1580,3,Jamie Lane,2023-04-20,"$1,580.00",147,2,Regular Customers
7786,2988,6,Miguel Smith,2023-07-20,"$2,988.00",57,2,Regular Customers
27725,3431,9,Jonathan Chung,2023-05-18,"$3,431.00",119,0,VIP Customers
36266,9040,6,Sue King,2022-10-01,"$9,040.00",349,0,VIP Customers
5089,3931,4,Cody Baldwin,2023-08-02,"$3,931.00",43,2,Regular Customers
15552,8456,9,Mr. Bryan Richardson,2023-04-03,"$8,456.00",165,0,VIP Customers
40974,3536,5,Michelle Rhodes,2022-07-28,"$3,536.00",414,2,Regular Customers
28227,5555,5,Jeffrey Smith,2023-06-09,"$5,555.00",97,0,VIP Customers
22210,3986,6,Jeffery Davis,2023-08-13,"$3,986.00",33,2,Regular Customers
1928,4534,6,Edward Villanueva,2022-12-31,"$4,534.00",257,0,VIP Customers
23480,4037,5,Paul Merritt,2022-09-12,"$4,037.00",367,2,Regular Customers
18790,5516,9,Carol Ray,2023-07-07,"$5,516.00",70,0,VIP Customers
42409,5013,6,Lisa Newton,2023-06-13,"$5,013.00",93,0,VIP Customers
38776,1334,2,Robert Russell,2022-04-30,"$1,334.00",502,1,Lapsed Customers
18631,8248,8,Brian Lopez,2023-01-16,"$8,248.00",241,0,VIP Customers
41188,9942,7,Sandy Edwards,2022-11-27,"$9,942.00",291,0,VIP Customers
9444,1777,4,Matthew Stewart,2023-07-02,"$1,777.00",74,2,Regular Customers
2197,10073,9,Tiffany Lopez,2023-07-15,"$10,073.00",61,0,VIP Customers
10740,4657,7,Jacqueline Giles,2023-07-31,"$4,657.00",45,0,VIP Customers
12066,1508,3,James Barrera MD,2022-10-15,"$1,508.00",334,2,Regular Customers
5424,4363,7,Christopher Gray,2023-08-15,"$4,363.00",30,0,VIP Customers
7600,4908,6,Denise Sandoval DDS,2022-06-20,"$4,908.00",452,0,VIP Customers
7522,6051,6,Joseph Rodriguez,2023-02-03,"$6,051.00",223,0,VIP Customers
26398,3349,6,Mary Sullivan,2022-10-02,"$3,349.00",347,2,Regular Customers
30790,4973,5,Jacob Lewis,2022-10-24,"$4,973.00",325,2,Regular Customers
21631,2181,7,Brenda Stone,2023-08-31,"$2,181.00",15,2,Regular Customers
37270,4481,5,David Woods,2023-04-08,"$4,481.00",159,2,Regular Customers
32268,6519,5,Dalton Smith,2023-04-27,"$6,519.00",141,0,VIP Customers
29942,5671,6,Jacob Nielsen,2023-07-15,"$5,671.00",62,0,VIP Customers
38472,2062,3,Jonathan Cole,2023-07-06,"$2,062.00",71,2,Regular Customers
26806,7973,7,Sheila Ruiz,2022-09-23,"$7,973.00",356,0,VIP Customers
38346,2915,5,Julie Schwartz,2023-01-16,"$2,915.00",241,2,Regular Customers
6975,2658,4,Kevin Sanders,2023-04-18,"$2,658.00",150,2,Regular Customers
26426,5270,6,Danielle Wood,2023-01-06,"$5,270.00",252,0,VIP Customers
17791,4116,4,Sarah Espinoza,2023-09-10,"$4,116.00",4,2,Regular Customers
42912,3103,6,Hannah Larson,2022-10-24,"$3,103.00",326,2,Regular Customers
8753,6065,7,Cheryl Richardson,2023-05-03,"$6,065.00",134,0,VIP Customers
13525,2726,5,Teresa Harris,2022-09-14,"$2,726.00",365,2,Regular Customers
40761,4318,5,John Brooks,2023-05-02,"$4,318.00",135,2,Regular Customers
1175,3344,4,Jose Stephens,2022-08-13,"$3,344.00",397,2,Regular Customers
45954,3619,5,Lauren Rodriguez,2023-06-27,"$3,619.00",80,2,Regular Customers
16703,9729,8,Christy Brown,2023-09-14,"$9,729.00",1,0,VIP Customers
9999,10509,11,Donald Lamb,2023-08-26,"$10,509.00",20,0,VIP Customers
49661,2553,4,Bonnie Hays,2023-08-07,"$2,553.00",39,2,Regular Customers
39417,5302,5,Dennis Klein,2023-09-12,"$5,302.00",2,0,VIP Customers
45689,758,2,Bradley Hodge,2022-08-15,$758.00,396,1,Lapsed Customers
29178,4947,7,Taylor Hill,2023-02-13,"$4,947.00",214,0,VIP Customers
6748,5281,7,Tracy Gross,2023-06-21,"$5,281.00",85,0,VIP Customers
27867,4908,7,Justin Donaldson,2023-02-28,"$4,908.00",199,0,VIP Customers
48777,2547,2,Morgan Henry,2020-02-12,"$2,547.00",1310,1,Lapsed Customers
42392,4145,5,Max Smith,2023-08-17,"$4,145.00",29,2,Regular Customers
28014,4154,6,Angel Barnett,2023-06-07,"$4,154.00",100,2,Regular Customers
19319,5471,5,Mike Fisher,2023-01-30,"$5,471.00",227,0,VIP Customers
23821,7499,8,Melissa Hancock,2023-08-05,"$7,499.00",40,0,VIP Customers
35337,4200,8,Cynthia Austin,2023-03-30,"$4,200.00",169,0,VIP Customers
9315,9135,8,Megan Morris,2023-04-26,"$9,135.00",142,0,VIP Customers
36732,3631,7,Natalie Keith,2023-08-07,"$3,631.00",38,0,VIP Customers
46621,5393,7,Heather Carr,2022-08-09,"$5,393.00",402,0,VIP Customers
20416,1945,6,Melissa Rivera,2023-07-25,"$1,945.00",51,2,Regular Customers
14909,3514,4,Nancy Dunn,2021-11-06,"$3,514.00",678,1,Lapsed Customers
13484,2798,3,Scott Riddle,2023-04-16,"$2,798.00",151,2,Regular Customers
10004,6455,6,Nicole Jimenez,2023-03-06,"$6,455.00",193,0,VIP Customers
37074,5706,6,Roberta Garcia,2022-10-01,"$5,706.00",348,0,VIP Customers
4915,4322,5,Katherine Mitchell,2023-09-05,"$4,322.00",10,2,Regular Customers
42242,7934,10,Steven Proctor,2023-08-28,"$7,934.00",18,0,VIP Customers
2446,5630,7,Nicole Long,2023-09-06,"$5,630.00",9,0,VIP Customers
19231,6744,8,Sergio Greer,2023-05-31,"$6,744.00",106,0,VIP Customers
34573,3720,6,Drew Brown,2023-05-23,"$3,720.00",115,2,Regular Customers
10336,5066,5,Kelly Goodman,2023-06-04,"$5,066.00",103,2,Regular Customers
46354,2990,5,Alexa Cook,2023-01-21,"$2,990.00",237,2,Regular Customers
30614,3036,5,Adam Hughes,2023-03-20,"$3,036.00",179,2,Regular Customers
45262,4873,7,Ashley Meyer,2023-06-28,"$4,873.00",79,0,VIP Customers
41703,7046,11,Stephanie Floyd,2023-04-13,"$7,046.00",155,0,VIP Customers
12518,2000,7,Isabella Cortez,2022-12-17,"$2,000.00",271,2,Regular Customers
29036,3219,5,Sheryl Thompson,2023-04-16,"$3,219.00",152,2,Regular Customers
11268,4132,7,Amy Smith,2023-08-07,"$4,132.00",39,0,VIP Customers
30699,3960,6,Heather Whitehead,2022-06-11,"$3,960.00",461,2,Regular Customers
7030,3513,6,Laura Noble,2023-08-28,"$3,513.00",18,2,Regular Customers
12298,7265,9,Raymond Mays,2022-09-04,"$7,265.00",375,0,VIP Customers
13175,3625,6,Kimberly Reed PhD,2023-01-13,"$3,625.00",244,2,Regular Customers
33258,4690,7,Juan Mcdaniel,2022-12-16,"$4,690.00",272,0,VIP Customers
31778,2840,3,Robert Hudson,2023-03-29,"$2,840.00",170,2,Regular Customers
30078,5258,6,Ralph Brooks,2023-04-30,"$5,258.00",138,0,VIP Customers
46854,3332,5,Daniel Alvarez,2022-11-20,"$3,332.00",299,2,Regular Customers
30332,1912,5,Gregory Key,2023-02-06,"$1,912.00",220,2,Regular Customers
25984,7328,6,Richard Wright,2023-05-27,"$7,328.00",110,0,VIP Customers
45827,2459,5,Holly Brown,2022-11-01,"$2,459.00",317,2,Regular Customers
41012,5756,7,Leonard Gross,2023-08-08,"$5,756.00",38,0,VIP Customers
29047,3313,6,Wesley Smith,2022-06-24,"$3,313.00",447,2,Regular Customers
36057,6583,9,Joseph Jimenez,2023-05-01,"$6,583.00",136,0,VIP Customers
48970,5732,4,Michael Bullock,2023-08-11,"$5,732.00",35,2,Regular Customers
40814,7153,8,Kyle Miller,2023-03-01,"$7,153.00",197,0,VIP Customers
9206,6587,8,Daniel Singleton,2023-02-20,"$6,587.00",207,0,VIP Customers
5165,1345,4,Jeremy Washington,2021-08-27,"$1,345.00",748,1,Lapsed Customers
48679,1665,3,Colin Norman,2021-12-20,"$1,665.00",634,1,Lapsed Customers
38213,3662,5,Sharon Barrett,2023-05-15,"$3,662.00",123,2,Regular Customers
17232,2296,4,Ann Roach,2022-12-31,"$2,296.00",257,2,Regular Customers
27635,2200,5,Rodney Webb,2022-10-08,"$2,200.00",342,2,Regular Customers
5881,5293,5,Holly Wright,2023-01-19,"$5,293.00",238,2,Regular Customers
39797,4232,7,Tyler Cook,2023-09-13,"$4,232.00",2,0,VIP Customers
11107,1629,5,Gerald Brown,2023-02-19,"$1,629.00",207,2,Regular Customers
30611,5126,8,Richard Long,2023-07-19,"$5,126.00",57,0,VIP Customers
49243,4707,6,Cassandra Smith MD,2023-07-20,"$4,707.00",57,0,VIP Customers
47876,1157,5,Jonathan Chase,2022-05-20,"$1,157.00",483,1,Lapsed Customers
45646,4962,6,Jacqueline Everett MD,2022-10-30,"$4,962.00",320,0,VIP Customers
39040,4923,5,Kathryn Stewart,2023-06-05,"$4,923.00",101,2,Regular Customers
10844,5387,5,Donna Smith MD,2023-04-19,"$5,387.00",148,0,VIP Customers
46346,5849,5,Jeffrey Golden,2023-05-10,"$5,849.00",127,0,VIP Customers
26442,4962,6,Anna Wilson,2022-09-15,"$4,962.00",365,0,VIP Customers
15045,3545,5,Michelle Howard,2023-08-22,"$3,545.00",24,2,Regular Customers
7142,6025,6,Katie Bowman,2023-03-19,"$6,025.00",179,0,VIP Customers
15774,7435,6,Daniel Keller,2022-07-21,"$7,435.00",421,0,VIP Customers
5252,9916,15,Adrian Hughes,2023-07-24,"$9,916.00",52,0,VIP Customers
38211,5660,7,Michael Johnston,2023-05-05,"$5,660.00",132,0,VIP Customers
23292,8000,8,Carlos Mckenzie,2022-10-27,"$8,000.00",322,0,VIP Customers
17068,2743,3,Joshua Le,2023-04-28,"$2,743.00",139,2,Regular Customers
35419,1990,4,Michael Riggs,2022-12-09,"$1,990.00",279,2,Regular Customers
7620,1863,4,Rhonda Gates,2023-08-08,"$1,863.00",37,2,Regular Customers
38349,4237,8,Mark Benjamin MD,2023-05-27,"$4,237.00",110,0,VIP Customers
22466,1084,4,Michelle Hendricks,2022-04-01,"$1,084.00",532,1,Lapsed Customers
3781,917,4,Justin Logan,2023-02-16,$917.00,211,2,Regular Customers
2684,4984,7,Taylor Pineda,2023-06-19,"$4,984.00",88,0,VIP Customers
29422,2310,4,Ebony Welch,2021-05-06,"$2,310.00",862,1,Lapsed Customers
48930,2741,6,Christopher Allison,2023-09-08,"$2,741.00",6,2,Regular Customers
23416,2856,4,Dean Young,2021-12-16,"$2,856.00",638,1,Lapsed Customers
26777,1167,3,Miss Candice Campbell,2023-07-29,"$1,167.00",47,2,Regular Customers
7723,1760,4,Sarah Freeman,2023-08-08,"$1,760.00",38,2,Regular Customers
10552,4548,5,Matthew Francis,2023-06-07,"$4,548.00",99,2,Regular Customers
32378,9514,9,Deborah Klein,2023-05-07,"$9,514.00",130,0,VIP Customers
22000,5076,3,Edward Summers,2023-08-12,"$5,076.00",33,2,Regular Customers
39346,5740,8,Barbara Horton MD,2023-08-18,"$5,740.00",27,0,VIP Customers
6290,4216,5,Scott Wilson,2022-10-18,"$4,216.00",332,2,Regular Customers
38411,5657,6,Nicole Howard,2023-07-08,"$5,657.00",69,0,VIP Customers
49208,5973,6,Theresa Sherman,2023-03-20,"$5,973.00",178,0,VIP Customers
17806,6590,8,Alexander Gibson,2023-09-08,"$6,590.00",6,0,VIP Customers
6741,6528,8,Matthew Flores,2022-12-19,"$6,528.00",269,0,VIP Customers
36767,5582,7,Carolyn Moyer,2022-10-08,"$5,582.00",341,0,VIP Customers
15681,1306,4,Wayne Day,2023-02-20,"$1,306.00",207,2,Regular Customers
23371,3029,5,Sheila Olsen,2023-08-05,"$3,029.00",41,2,Regular Customers
42294,6407,9,Mr. Ryan Pearson,2023-07-22,"$6,407.00",54,0,VIP Customers
